text_uuid,sentence_uuid,sentence_obj_in_text,line_number,first_word_transcription,first_word_transcription_clean,translation,translation_clean,split,provenance,trust_weight
944fb854-c4bf-41e9-9d7a-e235b706414d,801f23be-ce4e-47ac-b66b-50779d9cc283,102,13.01,maḫar,mahar,"Witnessed by Amur-Šamaš, witnessed by Nab-Suen son of Illil-bāni, witnessed by Ikuppi-Aššur son of Šu-Ištar. ","Witnessed by Amur-Šamaš, witnessed by Nab-Suen son of Illil-bāni, witnessed by Ikuppi-Aššur son of Šu-Ištar.",valid,gold_sentence_targets,1.0
944fb854-c4bf-41e9-9d7a-e235b706414d,b82c79ed-6e48-4807-97e2-794beefd343a,120,16.01,ana,ana,"The Kanesh colony gave us for these proceedings, and we gave a tablet in front of Aššur's dagger in the Gate of the God. ","The Kanesh colony gave us for these proceedings, and we gave a tablet in front of Aššur's dagger in the Gate of the God.",valid,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,1b5b9f45-1885-43c0-9c84-08ba3f382a83,2,1.0,Šalim-Aššur,Šalim-Aššur,Šalim-Aššur siezed us ,Šalim-Aššur siezed us,train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,60e07ddc-a18a-4c44-bf8e-66f6e778545e,5,2.0,umma,umma,"and said to Šu-Bēlum and Enna-Suen. ""I have paid some 1 or 2 talents of silver for your father's debt out of my joint-stock capital. Come on, look at the tablets concerning your father's debt and pay me my silver."" ","and said to Šu-Bēlum and Enna-Suen. ""I have paid some 1 or 2 talents of silver for your father's debt out of my joint-stock capital. Come on, look at the tablets concerning your father's debt and pay me my silver.""",train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,b40828a4-8358-42d0-abc8-55428da4ced0,38,9.0,umma,umma,"They said: ""Our father's tablets and copies were sealed with the seals of Šu-Illil, Amur-Ištar and Šu-Amun, and they are in the City. If indeed you can establish anything as owed by our father, will you refuse to take it complete in the city?"" ","They said: ""Our father's tablets and copies were sealed with the seals of Šu-Illil, Amur-Ištar and Šu-Amun, and they are in the City. If indeed you can establish anything as owed by our father, will you refuse to take it complete in the city?""",train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,2981d11e-6611-4de2-abb1-5af276b2cdad,70,19.0,umma,umma,"Šalim-Aššur answered Šu-Bēlum: ""I have personally promised to collect the silver that is in Anatolia. Why have you taken silver from Dada's son in Hahhum?"" ","Šalim-Aššur answered Šu-Bēlum: ""I have personally promised to collect the silver that is in Anatolia. Why have you taken silver from Dada's son in Hahhum?""",train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,76bbf133-23d0-4492-9140-e5bddaffebaa,92,25.0,umma,umma,"Šu-Bēlum answered: ""Yes, I took it."" ","Šu-Bēlum answered: ""Yes, I took it.""",train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,f5893df3-d52d-46dc-b77e-cc2a716c0d80,99,26.0,u,u,"So he asked Enna-Suen, saying: ""Why have you taken silver in Timelkiya?""","So he asked Enna-Suen, saying: ""Why have you taken silver in Timelkiya?""",train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,5a42db98-1647-4de1-92a6-7001a474b466,113,29.0,umma,umma,"He answered: ""I shall look whether I took any, but there is nothing.""","He answered: ""I shall look whether I took any, but there is nothing.""",train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,acf495fb-47e6-438c-80c5-314a66b21435,124,31.0,ana,ana,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. ,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,train,gold_sentence_targets,1.0
d9058197-10a1-4a9f-b722-74d11f358762,5a7cb14a-d07e-4ba6-b0ed-b3a93c580627,138,35.0,maḫar,mahar,"Witnessed by Akuza, by Lalum, by Šu-Kūbum, by Aššur-imittī, by Itūr-ilī. ","Witnessed by Akuza, by Lalum, by Šu-Kūbum, by Aššur-imittī, by Itūr-ilī.",train,gold_sentence_targets,1.0
bc0c7ffd-4db1-4d83-8a75-d921739077d1,b21f82dd-09ae-4e9e-8e58-26ea9d8f04be,9,2.0,iṣṣēr,iṣṣēr,Iddin-abim owes 8 minas refined silver to Kula.,Iddin-abim owes 8 minas refined silver to Kula.,train,gold_sentence_targets,1.0
bc0c7ffd-4db1-4d83-8a75-d921739077d1,60fe7f69-2d75-4f81-bd3b-4c0b8512cfc2,46,16.0,kaspam,kaspam,"If he has not left for the City within his stipulated term, he must repay the silver to Kula.","If he has not left for the City within his stipulated term, he must repay the silver to Kula.",train,gold_sentence_targets,1.0
bc0c7ffd-4db1-4d83-8a75-d921739077d1,b4520ee1-4140-44f2-8a77-2a5719e0452f,55,18.0,ana,ana,If he does not pay 1 mina 1 1/2 shekels per month will be added.,If he does not pay 1 mina 1 1/2 shekels per month will be added.,train,gold_sentence_targets,1.0
930fc410-c565-4bd8-bf9e-1164f5f95b2c,e393ce0d-1c0c-415b-90f8-9cd576e02da7,72,12.0,kunuk,kunuk,"Seals: Kukuwa s. Mannum-kī-iliya, Dadaya s. Buzi, Ilī-dān s. Idī-Aššur.","Seals: Kukuwa s. Mannum-kī-iliya, Dadaya s. Buzi, Ilī-dān s. Idī-Aššur.",train,gold_sentence_targets,1.0
aa84dc4a-b81b-4519-9d60-797b7ba276c8,5c90465e-623c-4929-a008-80e9420f2acb,2,1.0,kunuk,kunuk,"Seal of the Kanesh colony. The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššur will had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum. ","Seal of the Kanesh colony. The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššur will had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum.",train,gold_sentence_targets,1.0
aa84dc4a-b81b-4519-9d60-797b7ba276c8,73e65ff8-3dbd-4980-a2c8-c11fe3b513f9,25,9.0,iddan,iddan,"Šu-Kūbum will not raise claim against Kurub-Ištar. If anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him. ","Šu-Kūbum will not raise claim against Kurub-Ištar. If anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him.",train,gold_sentence_targets,1.0
f0104a69-da71-4be8-9af1-f91a46407cfd,502d92b3-712e-4e60-9311-7e7ffc58361c,2,1.0,kārum,kārum,"The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššur had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum. ","The colony has passed a verdict: for all the goods that were entrusted to Aššur-bēl-awātim, and which Šalim-Aššur had taken out, Šalim-Aššur will give a tablet bearing his seal to Šu-Kūbum.",train,gold_sentence_targets,1.0
f0104a69-da71-4be8-9af1-f91a46407cfd,e7047ff8-cec0-4fbd-9e4d-3a46db275c53,20,10.0,iddan,iddan,Šu-Kūbum will not raise claim against Kurub-Ištar. ,Šu-Kūbum will not raise claim against Kurub-Ištar.,train,gold_sentence_targets,1.0
f0104a69-da71-4be8-9af1-f91a46407cfd,eb63c759-a5c5-4db9-8270-ebfa82dc67a6,28,13.0,ana,ana,"If anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him. ","If anyone raises claim against Šu-Kūbum, Šalim-Aššur will clear him.",train,gold_sentence_targets,1.0
6fa9e677-2dcc-46a1-8bbf-3b87c4a8f2e2,947a494d-0432-4074-845c-f4ec299f9267,14,5.0,ša,ša,The debt of Iddin-Abim is 20 minas refined silver.,The debt of Iddin-Abim is 20 minas refined silver.,valid,gold_sentence_targets,1.0
6fa9e677-2dcc-46a1-8bbf-3b87c4a8f2e2,0cf40247-fd14-493d-9028-bd58cb767fae,29,9.0,ana,ana,From the ḫamuštum of Libbaya he has 13 weeks to pay.,From the ḫamuštum of Libbaya he has 13 weeks to pay.,valid,gold_sentence_targets,1.0
6fa9e677-2dcc-46a1-8bbf-3b87c4a8f2e2,56fc3d49-2263-4095-94dd-efef05360da4,40,12.0,šiqil,šiqil,If he does not pay 1 1/2 shekels per mina per month will be added.,If he does not pay 1 1/2 shekels per mina per month will be added.,valid,gold_sentence_targets,1.0
6fa9e677-2dcc-46a1-8bbf-3b87c4a8f2e2,c9dae94c-e711-42c1-8139-64db129d2847,66,19.0,ilappat,ilappat,If,If,valid,gold_sentence_targets,1.0
8154fdaf-852f-4fdb-a932-fdb598e4ac91,bf1710dc-60b0-4d06-ba38-66fb16ecbc26,9,2.0,,,Iddin-abim owes 20 minas refined silver to Šū-Enlil.,Iddin-abim owes 20 minas refined silver to Šū-Enlil.,train,gold_sentence_targets,1.0
8154fdaf-852f-4fdb-a932-fdb598e4ac91,78124859-c443-40c8-b91b-a20356057899,24,8.0,išaqqal,išaqqal,From the ḫamuštum of Libbaya he has 13 weeks to pay.,From the ḫamuštum of Libbaya he has 13 weeks to pay.,train,gold_sentence_targets,1.0
8154fdaf-852f-4fdb-a932-fdb598e4ac91,770e83ab-4cd8-456a-928b-15c727f5286b,30,10.0,šiqil,šiqil,If he does not pay 1 1/2 shekels per month per mina will be added.,If he does not pay 1 1/2 shekels per month per mina will be added.,train,gold_sentence_targets,1.0
8154fdaf-852f-4fdb-a932-fdb598e4ac91,fa92ecc4-a25c-41d3-ac58-7defd98b9af7,53,18.0,ilappat,ilappat,If,If,train,gold_sentence_targets,1.0
e178deec-a562-46c2-9f9c-963000b3311d,83cc2e25-fb2d-4a01-911a-47e453ca9a96,2,1.0,kunuk,kunuk,Seal of the Kanesh colony:,Seal of the Kanesh colony:,train,gold_sentence_targets,1.0
e178deec-a562-46c2-9f9c-963000b3311d,3ec64192-9c69-48fa-9911-14610e21d44a,7,2.0,kārum,kārum,"The colony has passed a verdict stating that Šalim-Aššur shall mention to Iddin-abum's sons his tablets and what silver he has paid to cover Iddin-abum's debt- all the silver, saying: ""This silver I paid in different places.""","The colony has passed a verdict stating that Šalim-Aššur shall mention to Iddin-abum's sons his tablets and what silver he has paid to cover Iddin-abum's debt- all the silver, saying: ""This silver I paid in different places.""",train,gold_sentence_targets,1.0
02f0ecc7-746b-449d-803c-c05ebbda2336,dd84ad3a-266b-4316-bdec-94f18cffad89,2,1.0,kārum,kārum,"The colony has passed a verdict stating that Šalim-Aššur must mention to the sons of Iddin-abum his tablets for his witnesses to how much silver-all the silver-he has paid to cover Iddin-Abum's debt. He is to say:""This silver I paid in different places.""","The colony has passed a verdict stating that Šalim-Aššur must mention to the sons of Iddin-abum his tablets for his witnesses to how much silver-all the silver-he has paid to cover Iddin-Abum's debt. He is to say:""This silver I paid in different places.""",train,gold_sentence_targets,1.0
a793a223-aa10-411f-8240-a1fc160fcf12,6f4f1267-08bd-4b8e-b523-64f8fcf4289d,2,1.0,Iddin-abum,Iddin-abum,"Iddin-abum has brought the houses by the well, where Šalim-Aššur is living, from Tudhaliya the brother of Tuli.","Iddin-abum has brought the houses by the well, where Šalim-Aššur is living, from Tudhaliya the brother of Tuli.",train,gold_sentence_targets,1.0
a793a223-aa10-411f-8240-a1fc160fcf12,aae4bfb0-fba8-4ca3-999e-0e8a8bcf97d4,19,7.0,ana,ana,"The Kanesh colony gave us for these proceedings, and we gave a tablet with our testimony before the dagger of Aššur.","The Kanesh colony gave us for these proceedings, and we gave a tablet with our testimony before the dagger of Aššur.",train,gold_sentence_targets,1.0
a793a223-aa10-411f-8240-a1fc160fcf12,b533a1f5-8cc6-46a6-914b-fc9593f03fe2,37,14.0,maḫar,mahar,"Witnessed by Akuza, by Uraya, by Aššur-bāni.","Witnessed by Akuza, by Uraya, by Aššur-bāni.",train,gold_sentence_targets,1.0
1f969304-1971-4333-85cc-39a89ef6a900,b6d6bde3-e7d7-438f-8db1-d37ad91f02e2,29,6.0,Man-maḫir,Man-mahir,Iddin-abim s. Aššur-bani owes Man-maḫir 20 minas refined copper.,Iddin-abim s. Aššur-bani owes Man-maḫir 20 minas refined copper.,train,gold_sentence_targets,1.0
1f969304-1971-4333-85cc-39a89ef6a900,40d991ab-22dc-42c6-9abc-270e53030b58,33,7.0,warḫum,warhum,"He will pay one year from the month of Kuzallī, eponymate Buzutaya.","He will pay one year from the month of Kuzallī, eponymate Buzutaya.",train,gold_sentence_targets,1.0
1f969304-1971-4333-85cc-39a89ef6a900,385900a2-b36f-4800-b13c-4eae933f0af1,56,13.0,uṣṣab,uṣṣab,"If he does not pay (on time), he will add 10 minas per mina per month.","If he does not pay (on time), he will add 10 minas per mina per month.",train,gold_sentence_targets,1.0
15a85aae-a70f-43ca-8af1-f8cd24aaae60,e492b9cb-d26a-4bcf-aae4-09371d659273,10,3.0,Man-maḫir,Man-mahir,Iddin-abim owes Man-maḫir 20 minas refined copper.,Iddin-abim owes Man-maḫir 20 minas refined copper.,valid,gold_sentence_targets,1.0
15a85aae-a70f-43ca-8af1-f8cd24aaae60,ada25555-8799-4937-b8cf-a2a889b50e81,21,7.0,šumma,šumma,"If he does not pay (on time), he will add 10 minas per mina per month as interest.","If he does not pay (on time), he will add 10 minas per mina per month as interest.",valid,gold_sentence_targets,1.0
803449c3-3581-4dbc-b973-a2a65254b224,b2446b22-08d4-4ee9-b45e-65f9083fd666,22,4.0,ša,ša,The debt of Iddin-abim.,The debt of Iddin-abim.,train,gold_sentence_targets,1.0
803449c3-3581-4dbc-b973-a2a65254b224,07775ca6-8d13-4a63-b455-fdd7b36c07b9,32,7.0,iṣṣēr,iṣṣēr,Iddin-abim owes 5 minas refined silver to Aššur-Šamši.,Iddin-abim owes 5 minas refined silver to Aššur-Šamši.,train,gold_sentence_targets,1.0
803449c3-3581-4dbc-b973-a2a65254b224,1cd81a44-94e1-4290-a389-1ffa7cab14dc,43,10.0,ana,ana,From the ḫamuštum of Amur-Ištar he has 23 weeks to pay.,From the ḫamuštum of Amur-Ištar he has 23 weeks to pay.,train,gold_sentence_targets,1.0
803449c3-3581-4dbc-b973-a2a65254b224,549e10a0-e29f-41f7-9e37-f3963d4172db,57,15.0,šiqil,šiqil,If by the end of the term he has not paid 1 1/2 shekels per month per mina will be added.,If by the end of the term he has not paid 1 1/2 shekels per month per mina will be added.,train,gold_sentence_targets,1.0
27661f77-d98f-478c-a73e-3f0541ce75be,009a9e5b-73b0-4f02-9e3c-8953a2734ad6,9,3.0,iṣṣēr,iṣṣēr,Iddin-abim owes 5 minas refined silver to Aššur-Šamši.,Iddin-abim owes 5 minas refined silver to Aššur-Šamši.,valid,gold_sentence_targets,1.0
27661f77-d98f-478c-a73e-3f0541ce75be,6ab5c238-f05b-4835-b2ab-1621a852ae88,20,9.0,ana,ana,From the ḫamuštum of Amur-Ištar he has 20 (?) weeks to pay.,From the ḫamuštum of Amur-Ištar he has 20 (?) weeks to pay.,valid,gold_sentence_targets,1.0
27661f77-d98f-478c-a73e-3f0541ce75be,f90ab7bf-004d-4fe4-924d-7514ff790fbe,34,15.0,šiqil,šiqil,If by the full term he has not paid 1 1/2 shekels per month per mina will be added.,If by the full term he has not paid 1 1/2 shekels per month per mina will be added.,valid,gold_sentence_targets,1.0
c4f56b6d-4f1f-4d12-808f-5c55cdf2eb1f,c31e4fe0-f437-4b4d-8ae0-b7b32229df4c,14,4.0,ša,ša,The debt of Iddin-abim is 13 minas refined silver.,The debt of Iddin-abim is 13 minas refined silver.,train,gold_sentence_targets,1.0
c4f56b6d-4f1f-4d12-808f-5c55cdf2eb1f,fe0ff71a-f7d0-429b-bf40-5e8a0c78cc6f,29,7.0,ana,ana,From the ḫamuštum of Qarwiya he has 36 weeks to pay.,From the ḫamuštum of Qarwiya he has 36 weeks to pay.,train,gold_sentence_targets,1.0
c4f56b6d-4f1f-4d12-808f-5c55cdf2eb1f,04507056-286a-4611-a120-029101dc201c,43,10.0,ina,ina,If he does not pay 1 1/2 shekels will be added per month per mina by Amur-Ištar and Aššur-imittī.,If he does not pay 1 1/2 shekels will be added per month per mina by Amur-Ištar and Aššur-imittī.,train,gold_sentence_targets,1.0
ae3c9a62-b6cf-4613-b686-d724bb6e0001,c551f5f8-90ab-410c-93da-def56688b88a,9,2.0,iṣṣēr,iṣṣēr,Iddin-abim owes Amur-Ištar and Aššur-imittī 13 minas refined silver.,Iddin-abim owes Amur-Ištar and Aššur-imittī 13 minas refined silver.,train,gold_sentence_targets,1.0
ae3c9a62-b6cf-4613-b686-d724bb6e0001,aebc5d39-af95-43bf-8e31-d159bab27b0b,23,7.0,ana,ana,From the ḫamuštum of Kar-ri-a he has 36 weeks to pay.,From the ḫamuštum of Kar-ri-a he has 36 weeks to pay.,train,gold_sentence_targets,1.0
ae3c9a62-b6cf-4613-b686-d724bb6e0001,019eeea1-33e1-4de3-8f9c-a717939b1cdf,37,10.0,ina,ina,If he does not pay 1 1/2 shekels per month per mina will be added.,If he does not pay 1 1/2 shekels per month per mina will be added.,train,gold_sentence_targets,1.0
2fae4254-c181-4378-a0a5-359c85c791a5,3af47c10-d253-4b32-b936-ae12962b0a1d,9,3.0,ša,ša,Iddin-abim owes 14 minas refined silver to Amur-Ištar.,Iddin-abim owes 14 minas refined silver to Amur-Ištar.,train,gold_sentence_targets,1.0
2fae4254-c181-4378-a0a5-359c85c791a5,92e745f0-8988-42fe-8d81-c6c9908f6e64,22,6.0,ištu,ištu,From the ḫamuštum of Da-la-áš and Duḫnis he has 43 weeks to pay.,From the ḫamuštum of Da-la-áš and Duḫnis he has 43 weeks to pay.,train,gold_sentence_targets,1.0
2fae4254-c181-4378-a0a5-359c85c791a5,ac05efdb-179e-42bc-9aaf-036e9488c9b3,37,9.0,šumma,šumma,If by the full term he has not paid 1 1/2 shekels per month per mina will be added.,If by the full term he has not paid 1 1/2 shekels per month per mina will be added.,train,gold_sentence_targets,1.0
d5330fc7-87de-45dc-8dfd-40f375879a75,2445dbfb-7047-4e4a-aeef-6d74a7b4e7a6,9,2.0,iṣṣēr,iṣṣēr,Iddin-abim owes 14 minas refined silver to Amur-Ištar.,Iddin-abim owes 14 minas refined silver to Amur-Ištar.,train,gold_sentence_targets,1.0
d5330fc7-87de-45dc-8dfd-40f375879a75,df5ea704-7aac-4d5b-85b5-08d8c1f4700e,23,7.0,ana,ana,From the ḫamuštum of Da-la-áš he has 43 weeks to pay.,From the ḫamuštum of Da-la-áš he has 43 weeks to pay.,train,gold_sentence_targets,1.0
d5330fc7-87de-45dc-8dfd-40f375879a75,ac86a3bb-96a5-4e42-9bb3-cbc66ae504f7,39,11.0,i-,i-,If by the end of the term he does not pay 1 1/2 shekels per month per mina will be added.,If by the end of the term he does not pay 1 1/2 shekels per month per mina will be added.,train,gold_sentence_targets,1.0
d5330fc7-87de-45dc-8dfd-40f375879a75,6def5e03-7c43-45b7-ad4a-760d6e4a4f94,46,14.0,manā,manā,5 2/3 minas 5 shekels to Aššur-emūqī.,5 2/3 minas 5 shekels to Aššur-emūqī.,train,gold_sentence_targets,1.0
46417fef-8c27-4092-a5a6-b3dec29c34f2,70138991-d1ff-4170-8eca-70960ad6da80,2,1.0,kunuk,kunuk,"Sealed by Akuza son of Šu-Anum, by Lā-qēp son of Illil-bāni, by Şilūlu son of Uku.","Sealed by Akuza son of Šu-Anum, by Lā-qēp son of Illil-bāni, by Şilūlu son of Uku.",valid,gold_sentence_targets,1.0
46417fef-8c27-4092-a5a6-b3dec29c34f2,fef107a9-a5b8-434d-a155-9a8c01f61066,24,4.0,ana,ana,The Kanesh colony gave us for these proceedings and we gave a tablet before Aššur's dagger in the Gate of the God.,The Kanesh colony gave us for these proceedings and we gave a tablet before Aššur's dagger in the Gate of the God.,valid,gold_sentence_targets,1.0
a1d5e380-fbb9-4151-b577-fe7938f9fc99,4285482c-c38f-45d9-9977-f89082490289,2,1.0,inūmi,inūmi,"When Iddin-abum was dying and was staying in Aššur-bēl-awātim's house, the representatives of Ilī-bāni, Wardum and his customers, came in(to the house)","When Iddin-abum was dying and was staying in Aššur-bēl-awātim's house, the representatives of Ilī-bāni, Wardum and his customers, came in(to the house)",train,gold_sentence_targets,1.0
a1d5e380-fbb9-4151-b577-fe7938f9fc99,b2f2158a-771f-4183-836d-98c89f01d989,18,6.0,umma,umma,"and Ilī-bāni's representatives said: ""Settle accounts with us!""","and Ilī-bāni's representatives said: ""Settle accounts with us!""",train,gold_sentence_targets,1.0
a1d5e380-fbb9-4151-b577-fe7938f9fc99,1d06da92-4e73-4a24-aae8-aaa323a60ffe,28,8.0,umma,umma,"- but Iddin-abum answered: ""Keep your tablets ready, for my tablets are written and available. Let my brother Šalim-Aššur come, and then settle with him. Then my own representatives, Šu-Illil and Amur-Ištar may assist my brother. Until my brother arrives no one may open my tablets.""","- but Iddin-abum answered: ""Keep your tablets ready, for my tablets are written and available. Let my brother Šalim-Aššur come, and then settle with him. Then my own representatives, Šu-Illil and Amur-Ištar may assist my brother. Until my brother arrives no one may open my tablets.""",train,gold_sentence_targets,1.0
a1d5e380-fbb9-4151-b577-fe7938f9fc99,b0855cab-9e45-42d3-9304-594e284d81f7,63,19.0,ana,ana,The,The,train,gold_sentence_targets,1.0
a1d5e380-fbb9-4151-b577-fe7938f9fc99,58f5a9a0-4134-4f2b-bc1c-df39f4b96b81,79,25.0,maḫar,mahar,Witnessed,Witnessed,train,gold_sentence_targets,1.0
fded4d2f-81a5-45b3-8d62-74e5ffb2e159,aa22f576-a414-4866-b237-c9e7ffbf7667,2,1.0,kunuk,kunuk,"Seal of Kula brother of Šukkutum, seal of Puzur-Ti'amtum son of Ištar-pālil, seal of Ennam-Aššur son of Karria, seal of Enna-Suen son of Iddin-abum, seal of Anuli his brother. ","Seal of Kula brother of Šukkutum, seal of Puzur-Ti'amtum son of Ištar-pālil, seal of Ennam-Aššur son of Karria, seal of Enna-Suen son of Iddin-abum, seal of Anuli his brother.",train,gold_sentence_targets,1.0
fded4d2f-81a5-45b3-8d62-74e5ffb2e159,1bd288b4-8435-4815-978c-698f3c5b2893,35,5.0,luqūtam,luqūtam,"As to the goods belonging to Šalim-Aššur that were in Hahhum in the house of Issu-arik, and which the sons of Iddin-abum siezed- in accordance with the tablet with a verdict of the City that Kakuwa brought, Enna-Suen and Anuli must not raise claim against Šalim-Aššur with respect to these goods. ","As to the goods belonging to Šalim-Aššur that were in Hahhum in the house of Issu-arik, and which the sons of Iddin-abum siezed- in accordance with the tablet with a verdict of the City that Kakuwa brought, Enna-Suen and Anuli must not raise claim against Šalim-Aššur with respect to these goods.",train,gold_sentence_targets,1.0
28983f24-730f-4093-9268-0cba1a8024db,73dfc1c9-ce2e-4645-941a-2ac4fa70b3b0,2,1.0,luqūtam,luqūtam,"As to the goods belonging to Šalim-Aššur that was in Hahhum in Issu-arik's house, and which Iddin-abum's son siezed  and entrusted in the house of Aššur-bēl-awātim in Kanesh- in accordance with the tablet with a verdict of the City that Kakuwa brought Enna-Suen and Anuli must not raise claims to those goods against Šalim-Aššur. ","As to the goods belonging to Šalim-Aššur that was in Hahhum in Issu-arik's house, and which Iddin-abum's son siezed and entrusted in the house of Aššur-bēl-awātim in Kanesh- in accordance with the tablet with a verdict of the City that Kakuwa brought Enna-Suen and Anuli must not raise claims to those goods against Šalim-Aššur.",train,gold_sentence_targets,1.0
28983f24-730f-4093-9268-0cba1a8024db,d12e59cb-f6d0-40bd-b065-dd89ac40d978,41,17.0,maḫar,mahar,"Witnessed by Kula, by Puzur-Ti'amtum, by Ennam-Aššur. ","Witnessed by Kula, by Puzur-Ti'amtum, by Ennam-Aššur.",train,gold_sentence_targets,1.0
009fb838-8038-42bc-ad34-5f795b3840ee,17b1caa0-3d8d-4e03-94c2-764ba5450c2b,2,1.0,kunuk,kunuk,"Seal of Šu-Illil son of Šu-kūbum, seal of Şilūlū son of Uku. ","Seal of Šu-Illil son of Šu-kūbum, seal of Şilūlū son of Uku.",train,gold_sentence_targets,1.0
009fb838-8038-42bc-ad34-5f795b3840ee,b7e9e8f9-4c4e-40ae-813a-eb2741768018,17,4.0,inūmi,inūmi,"When Iddin-abum spoke his will, he gave 10 minas of silver to Šalim-Aššur.","When Iddin-abum spoke his will, he gave 10 minas of silver to Šalim-Aššur.",train,gold_sentence_targets,1.0
009fb838-8038-42bc-ad34-5f795b3840ee,37d11fd2-88df-492c-b833-d7e33890d1d5,30,8.0,umma,umma,"He said: ""He may take it from the interest on my silver.""","He said: ""He may take it from the interest on my silver.""",train,gold_sentence_targets,1.0
d290a525-1284-44b3-b12f-e222484dcc44,362fffee-f221-40aa-8a99-51f778e04c17,2,1.0,inūmi,inūmi,When,When,train,gold_sentence_targets,1.0
d290a525-1284-44b3-b12f-e222484dcc44,b23a0ff0-09bf-4d66-9d8c-0d4649a45086,15,6.0,umma,umma,He,He,train,gold_sentence_targets,1.0
d290a525-1284-44b3-b12f-e222484dcc44,43ab3839-7c28-4ddb-988c-0430b66a0d88,22,10.0,maḫar,mahar,"Witnessed by Šu-Illil, by Şilūlu. ","Witnessed by Šu-Illil, by Şilūlu.",train,gold_sentence_targets,1.0
373f7d4f-f847-4f95-ae8d-329e944c85d3,cd68c349-6fa3-4791-8bb3-2cc93541cc41,2,1.0,kunuk,kunuk,"Sealed by Ennānum son of Ali-abum, by Agiya son of Puzur-Aššur; Adad-rabi son of Buzi was our (absent) partner. ","Sealed by Ennānum son of Ali-abum, by Agiya son of Puzur-Aššur; Adad-rabi son of Buzi was our (absent) partner.",train,gold_sentence_targets,1.0
373f7d4f-f847-4f95-ae8d-329e944c85d3,f2c0f5ac-8b0b-4770-8bfb-21af8dec1612,23,4.0,ana,ana,The Kanesh colony gave us for these proceedings and we gave a tablet with our testimony before Aššur's dagger. ,The Kanesh colony gave us for these proceedings and we gave a tablet with our testimony before Aššur's dagger.,train,gold_sentence_targets,1.0
76214fc1-7b69-4668-98fd-201fb9fe8f8e,49460cbf-118a-4e94-8c87-548b70aefc6d,2,1.0,kunuk,kunuk,"Sealed by Akuza son of Šu-Anum, by Amurrum-bāni son of Manana, by Lā-qēp son of Puzur-Išhtar.","Sealed by Akuza son of Šu-Anum, by Amurrum-bāni son of Manana, by Lā-qēp son of Puzur-Išhtar.",train,gold_sentence_targets,1.0
76214fc1-7b69-4668-98fd-201fb9fe8f8e,17efae71-2093-447c-be26-5df36fd88586,24,5.0,ana,ana,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. ,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,train,gold_sentence_targets,1.0
76214fc1-7b69-4668-98fd-201fb9fe8f8e,da11eae7-3837-414b-9100-362f63685281,38,10.0,Itūr-ilī,Itūr-ilī,Itūr-ilī son of Amur-Ištar was our (absent) partner. ,Itūr-ilī son of Amur-Ištar was our (absent) partner.,train,gold_sentence_targets,1.0
6690554c-96fe-40af-b8b6-743317971f8d,31ad8099-ab85-4452-9407-5dae08d06868,2,1.0,kunuk,kunuk,"Sealed by Šu-Kūbum son of Aššur-idī, by Iddin-Ištar son of Aššur-idī; Suen-nādā son of Ennam-Aššur was our (absent) partner. ","Sealed by Šu-Kūbum son of Aššur-idī, by Iddin-Ištar son of Aššur-idī; Suen-nādā son of Ennam-Aššur was our (absent) partner.",train,gold_sentence_targets,1.0
6690554c-96fe-40af-b8b6-743317971f8d,a4defc53-697d-4721-9273-619461b83b37,23,5.0,ana,ana,"The plenary assembly of the Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger. ","The plenary assembly of the Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger.",train,gold_sentence_targets,1.0
