sentence_row_id,text_uuid,sentence_uuid,sentence_obj_in_text,line_number,source_sentence_raw,source_sentence_clean,target_sentence,target_sentence_clean,source_start_word_idx,source_end_word_idx_exclusive,boundary_method,source_start_word_idx_raw,source_start_idx_repaired,first_word_transcription,first_word_transcription_clean,first_word_match,split,provenance,trust_weight
771,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,ed5166e4-c37e-4128-9419-e0f1b506cd0a,2,1.0,ù,ù,,,4,4,marker_search,4,0,Ilī-bānī,Ilī-bānī,1,train,gold_sentence_pair_from_markers,1.0
772,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,e52a94de-02f7-496c-9d95-a69724ff840b,19,6.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
773,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,cbfabab2-3ff6-4d46-87f9-e2db99dfc559,37,12.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
774,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,8b530229-908d-4ecc-8087-dab893f63855,63,19.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
775,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,80455b43-0ebc-4c77-bf8a-5a0f3175d8e4,70,22.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
776,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,aec7e995-a094-4057-8652-5a61b413ed23,85,25.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
777,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,522f71bf-9cf8-4853-8c33-639bbf925405,102,30.0,ù,ù,,,4,4,marker_search,4,0,Abu-šalim,Abu-šalim,1,train,gold_sentence_pair_from_markers,1.0
778,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,64b011ec-d63c-4d6f-acb8-a1ee487c56ad,129,38.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
779,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,c52fc9e1-2a52-4a4d-8ee8-574f888b5489,145,42.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
780,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,eb458ba5-44b8-4282-b2e4-37df1431a04d,153,44.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
781,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,a2c9258e-644c-402d-9061-594acb98a474,167,46.0,ù,ù,,,4,4,marker_search,4,0,umma,umma,1,train,gold_sentence_pair_from_markers,1.0
782,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,435ac319-5eac-496c-b2be-45692e524323,174,47.0,ù,ù,,,4,4,marker_search,4,0,ana,ana,1,train,gold_sentence_pair_from_markers,1.0
783,8680556d-7c4b-4a18-9eee-99c9f3a59b5e,7518d787-53f8-471a-85cf-9072f9a782da,190,49.0,ù a-bu-ša-lim ÌR i-na bu-ru-uš-ḫa-dim a-na ni-kà-sí ša-sá-im iṣ-bu-tù-ni-a-tí-ma um-ma ì-lí-ba-ni-ma a-na-ku ki-ma ša-lim-a-šùr al-kam i-na IGI a-we-li a-ni-ú-tim ší-sí ṭup-pí-šu-nu ša maš-kà-na-tim ma-aḫ-ri-ni iš-ku-nu-ma um-ma ili₅-ba-ni-ma lu-qú-ut 5 GÚ KÙ.BABBAR ù e-li-iš a-we-lam tù-ús-ta-ri-ir ù i-na a-wa-tí-ma a-ni-tim pá-ni ṣa-al-mu-tim a-we-lam tù-uš-ta-ar-ší ni-kà-sí i-na ma-aḫ-ri-ni im-šu-ḫu-ma um-ma ili₅-ba-ni-ma ma-lá-ma li-bi-kà ší-ta-kà-an um-ma a-bu-ša-lim-ma a-lá-an 40 ma-na KÙ.BABBAR mì-ma i-na li-bi-a ù-lá i-ší-tám um-ma ili₅-ba-ni-ma a-ma i-na ṭup-pí-šu ša 5 GÚ KÙ.BABBAR ù e-li-iš la lá-pu-ta-kum a-bu-ša-lim i-ṣú-ra-tum ù-šé-ṣí-a-ma um-ma a-bu-ša-lim-ma a-ma lá i-ṣú-ra-tù-šu ša É a-am-ku-a-i-tim a-ḫa-at ru-ba-im ša-ša-sá-ma-i-im ù tí-ra-at e-kál-lim a-na-kam a-qú-ul-ší-na le-qé-a-ma a-tù-nu-ma ša-dí-na um-ma ili₅-ba-ni-ma ša ni-iš a-lim{ki} ta-,ù a-bu-ša-lim ÌR i-na bu-ru-uš-ha-dim a-na ni-kà-sí ša-sá-im iṣ-bu-tù-ni-a-tí-ma um-ma ì-lí-ba-ni-ma a-na-ku ki-ma ša-lim-a-šùr al-kam i-na IGI a-we-li a-ni-ú-tim ší-sí ṭup-pí-šu-nu ša maš-kà-na-tim ma-ah-ri-ni iš-ku-nu-ma um-ma ili5-ba-ni-ma lu-qú-ut 5 GÚ KÙ BABBAR ù e-li-iš a-we-lam tù-ús-ta-ri-ir ù i-na a-wa-tí-ma a-ni-tim pá-ni ṣa-al-mu-tim a-we-lam tù-uš-ta-ar-ší ni-kà-sí i-na ma-ah-ri-ni im-šu-hu-ma um-ma ili5-ba-ni-ma ma-lá-ma li-bi-kà ší-ta-kà-an um-ma a-bu-ša-lim-ma a-lá-an 40 ma-na KÙ BABBAR mì-ma i-na li-bi-a ù-lá i-ší-tám um-ma ili5-ba-ni-ma a-ma i-na ṭup-pí-šu ša 5 GÚ KÙ BABBAR ù e-li-iš la lá-pu-ta-kum a-bu-ša-lim i-ṣú-ra-tum ù-šé-ṣí-a-ma um-ma a-bu-ša-lim-ma a-ma lá i-ṣú-ra-tù-šu ša É a-am-ku-a-i-tim a-ha-at ru-ba-im ša-ša-sá-ma-i-im ù tí-ra-at e-kál-lim a-na-kam a-qú-ul-ší-na le-qé-a-ma a-tù-nu-ma ša-dí-na um-ma ili5-ba-ni-ma ša ni-iš a-lim{ki} ta-,,,4,107,marker_search,4,0,maḫar,mahar,1,train,gold_sentence_pair_from_markers,1.0
784,bdf62c81-286c-407f-98f4-8674d658779b,c87fe748-6604-4bef-9d87-a92f9de93dda,30,6.0,a-šur ša ke-na-tim li-mu-um ša qá-tí a-mur-a-šur DUMU kà-ri-a šu-ma lá iš-qú-ul 3,a-šur ša ke-na-tim li-mu-um ša qá-tí a-mur-a-šur DUMU kà-ri-a šu-ma lá iš-qú-ul 3,,,32,44,first_word_obj_fallback,32,0,kaspam,kaspam,0,valid,gold_sentence_pair_from_markers,1.0
785,bdf62c81-286c-407f-98f4-8674d658779b,227efbcd-f652-440a-a1b1-8233e2817845,43,9.0,GÍN.TA i-na ITU.KAM ṣí-ib-tám,GÍN TA i-na ITU KAM ṣí-ib-tám,,,45,48,first_word_obj_fallback,45,0,ana,ana,0,valid,gold_sentence_pair_from_markers,1.0
786,bdf62c81-286c-407f-98f4-8674d658779b,f6357a02-0aec-4e75-8965-36edc329f5bf,73,15.0,ú-ṣa-áb,ú-ṣa-áb,,,49,49,first_word_obj_fallback,49,0,ṣibtam,ṣibtam,0,valid,gold_sentence_pair_from_markers,1.0
787,e7a1929b-4bbd-496a-812f-5c9dbf2da88f,0de7c677-d30d-42e8-8086-36f4f13d6460,2,1.0,ma-na KÙ.BABBAR ṣa-ru-pá-am i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam bu-zu-ta-a il₅-qé IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI iš-me-DINGIR IGI,ma-na KÙ BABBAR ṣa-ru-pá-am i-na ší-im SÍG HI A ša ú-ší-na-lam bu-zu-ta-a il5-qé IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI iš-me-DINGIR IGI,,,2,18,marker_search,2,0,manā,manā,0,train,gold_sentence_pair_from_markers,1.0
788,e7a1929b-4bbd-496a-812f-5c9dbf2da88f,6055fbdb-b6f6-40e2-88e1-523996efe9a1,17,6.0,a-šùr-ba-ni IGI en-na-sú-in IGI a-šùr-e-mu-qí IGI aḫ-ša-lim me-er-e-šu,a-šùr-ba-ni IGI en-na-sú-in IGI a-šùr-e-mu-qí IGI ah-ša-lim me-er-e-šu,,,19,26,first_word_obj_fallback,19,0,maḫar,mahar,0,train,gold_sentence_pair_from_markers,1.0
789,991eef40-f139-4206-90ed-7fb45648b197,844e5097-19ac-40b2-bc33-2c0a93091331,28,4.0,ù,ù,,,39,39,marker_search,39,0,aḫamma,ahamma,1,train,gold_sentence_pair_from_markers,1.0
790,991eef40-f139-4206-90ed-7fb45648b197,370d104d-5858-43fb-8b12-458763373bce,40,6.0,ù ša-lim-a-šùr qá-ta-tum ITU.1.KAM ša ke-na-tim li-mu-um ša qá-tí PUZUR₄-ni-ra-aḫ a-na 46 ḫa-am-ša-tim i-ša-qal a-ḫa-ma 1.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er a-ta-a-a-ma a-na 20 ḫa-am-ša-tim i-ša-qal ù 0.6666 ma-na KÙ.BABBAR bé-ú-lá-tù-šu iš-tí KÙ.BABBAR-pí-ma uk-ta-al 12 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er i-ri-ší-im a-na 16 ḫa-am-ša-tim i-ša-qal a-ḫa-ma 2.5 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er i-ri-ší-im-ma a-na 12 ḫa-am-ša-tim i-ša-qal 1.5 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er e-ri-ší-im ù ili₅-ba-ni a-ḫi-šu a-na 4 ḫa-am-ša-tim i-ša-qú-lu 0.3333 ma-na K,ù ša-lim-a-šùr qá-ta-tum ITU 1 KAM ša ke-na-tim li-mu-um ša qá-tí PUZUR4-ni-ra-ah a-na 46 ha-am-ša-tim i-ša-qal a-ha-ma 1 5 ma-na KÙ BABBAR ṣa-ru-pá-am i-ṣé-er a-ta-a-a-ma a-na 20 ha-am-ša-tim i-ša-qal ù 0 6666 ma-na KÙ BABBAR bé-ú-lá-tù-šu iš-tí KÙ BABBAR-pí-ma uk-ta-al 12 ma-na KÙ BABBAR ṣa-ru-pu-um i-ṣé-er i-ri-ší-im a-na 16 ha-am-ša-tim i-ša-qal a-ha-ma 2 5 ma-na KÙ BABBAR ṣa-ru-pu-um i-ṣé-er i-ri-ší-im-ma a-na 12 ha-am-ša-tim i-ša-qal 1 5 ma-na KÙ BABBAR ṣa-ru-pu-um i-ṣé-er e-ri-ší-im ù ili5-ba-ni a-hi-šu a-na 4 ha-am-ša-tim i-ša-qú-lu 0 3333 ma-na K,,,39,108,marker_search,39,0,išaqqal,išaqqal,1,train,gold_sentence_pair_from_markers,1.0
791,6e48d9bc-0fd2-4499-9586-2ab402003260,3641ea3b-75fd-47bb-b086-867daeeaeaf5,2,1.0,ma-na KÙ.BABBAR ṣa-ru-pu-um i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam PUZUR₄-ša-du-we DUMU lá-qé-ep il₅-qé IGI a-šùr-GAL DUMU ma-nu-um-šu-um-šu IGI en-na-sú-in DUMU i-dí-a-bi-im IGI i-dí-a-šùr bu du,ma-na KÙ BABBAR ṣa-ru-pu-um i-na ší-im SÍG HI A ša ú-ší-na-lam PUZUR4-ša-du-we DUMU lá-qé-ep il5-qé IGI a-šùr-GAL DUMU ma-nu-um-šu-um-šu IGI en-na-sú-in DUMU i-dí-a-bi-im IGI i-dí-a-šùr bu du,,,2,25,marker_search,2,0,manā,manā,0,train,gold_sentence_pair_from_markers,1.0
792,6e48d9bc-0fd2-4499-9586-2ab402003260,39501ee2-5475-4ce8-8a95-63ad5ead0806,21,8.0,ú,ú,,,26,26,marker_search,26,0,maḫar,mahar,1,train,gold_sentence_pair_from_markers,1.0
793,65f070ed-2141-4097-ba4b-86eb82920e71,889ecf81-67be-4066-824e-ba223e6e5dea,2,1.0,ma-na KÙ.BABBAR ṣa-ru-pá-am i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam šu-ku-bu-um DUMU e-na-ma-nim il₅-qé IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU,ma-na KÙ BABBAR ṣa-ru-pá-am i-na ší-im SÍG HI A ša ú-ší-na-lam šu-ku-bu-um DUMU e-na-ma-nim il5-qé IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU,,,2,20,marker_search,2,0,manā,manā,0,train,gold_sentence_pair_from_markers,1.0
794,65f070ed-2141-4097-ba4b-86eb82920e71,415d3326-a745-44f9-9b61-d01db4e5b004,21,9.0,i-dí-a-bi₄-im,i-dí-a-bi4-im,,,21,21,first_word_obj_fallback,21,0,maḫar,mahar,0,train,gold_sentence_pair_from_markers,1.0
795,ff43a284-3d67-4238-8b4a-9b6cb7531e0a,82edbd8a-f22d-4b2e-8d7a-631308eac0fe,2,1.0,ma-na KÙ.BABBAR ṣa-ru-pá-am i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam i-lá-áš-ra-ni DUMU sú-kà-li-a il₅-qé IGI a-šùr-ba-ni DUMU kur-bi-a-a IGI iš-me-DINGIR IGI,ma-na KÙ BABBAR ṣa-ru-pá-am i-na ší-im SÍG HI A ša ú-ší-na-lam i-lá-áš-ra-ni DUMU sú-kà-li-a il5-qé IGI a-šùr-ba-ni DUMU kur-bi-a-a IGI iš-me-DINGIR IGI,,,2,20,marker_search,2,0,manā,manā,0,train,gold_sentence_pair_from_markers,1.0
796,ff43a284-3d67-4238-8b4a-9b6cb7531e0a,64e33bbe-28e6-4018-8b43-eb568a40fb04,21,8.0,i-dí-ku-bi-im,i-dí-ku-bi-im,,,21,21,first_word_obj_fallback,21,0,maḫar,mahar,0,train,gold_sentence_pair_from_markers,1.0
797,6d6519ac-25a4-4043-a389-616fba75e1d3,888257d4-6267-4b76-8d06-a483b63700ba,13,3.0,ITU.2.KAM i-ša-qal šu-ma lá iš-qú-ul,ITU 2 KAM i-ša-qal šu-ma lá iš-qú-ul,,,14,18,first_word_obj_fallback,14,0,Al-aḫum,Al-ahum,0,train,gold_sentence_pair_from_markers,1.0
798,6d6519ac-25a4-4043-a389-616fba75e1d3,4815821c-a1c4-4f5e-ba59-558307d84a67,17,4.0,ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb li-mu-um ṣí-lu-lu IGI e-lá-lí DUMU i-pí-li-is IGI bi-sá-a IGI bé-lúm-ba-ni DUMU,ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb li-mu-um ṣí-lu-lu IGI e-lá-lí DUMU i-pí-li-is IGI bi-sá-a IGI bé-lúm-ba-ni DUMU,,,19,34,first_word_obj_fallback,19,0,ištu,ištu,0,train,gold_sentence_pair_from_markers,1.0
799,6d6519ac-25a4-4043-a389-616fba75e1d3,f66220d7-f881-420f-a3e4-c926f476bd83,34,10.0,a-šur-be-el-a-wa-tim,a-šur-be-el-a-wa-tim,,,35,35,first_word_obj_fallback,35,0,uṣṣab,uṣṣab,0,train,gold_sentence_pair_from_markers,1.0
800,0e330375-456e-4955-a1a5-083183efa458,d1af2429-a422-45e9-818b-9769a8026a9d,6,1.0,ú a-šur-bé-el-a-wa-tim <gap>-i ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur DUMU kà-ri-a 1.5 GÍN.TA i-na ITU.1.KAM-im a-na ma-na-im ú-ṣa-áb,ú a-šur-bé-el-a-wa-tim gap-i ITU KAM té-i-na-tim li-mu-um a-mur-a-šur DUMU kà-ri-a 1 5 GÍN TA i-na ITU 1 KAM-im a-na ma-na-im ú-ṣa-áb,,,10,25,marker_search,10,0,kaspam,kaspam,1,train,gold_sentence_pair_from_markers,1.0
801,f0e031e8-805f-43ec-a8f5-03890d79db25,29c480a6-94ab-4893-ba54-34860326481f,13,2.0,ša a-šur-ma-lik DUMU sú-kà-li-a a-na 12 ḫa-am-ša-tim i-ša-qal šu-ma la iš-qú-ul,ša a-šur-ma-lik DUMU sú-kà-li-a a-na 12 ha-am-ša-tim i-ša-qal šu-ma la iš-qú-ul,,,15,25,first_word_obj_fallback,15,0,iṣṣēr,iṣṣēr,0,train,gold_sentence_pair_from_markers,1.0
802,f0e031e8-805f-43ec-a8f5-03890d79db25,63b91f13-a9f6-4edd-8a8e-12feef1bd9de,24,5.0,1.5 GÍN.TA a-na 1 ma-na-im i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb ITU.1.KAM ḫu-bu-ur li-mu-um a-šur-ma-lik DUMU a-lá-ḫi-im IGI PUZUR₄-a-na DUMU en-nam-a-šur IGI a-la-ḫi-im DUMU,1 5 GÍN TA a-na 1 ma-na-im i-na ITU KAM ṣí-ib-tám ú-ṣa-áb ITU 1 KAM hu-bu-ur li-mu-um a-šur-ma-lik DUMU a-lá-hi-im IGI PUZUR4-a-na DUMU en-nam-a-šur IGI a-la-hi-im DUMU,,,26,47,first_word_obj_fallback,26,0,ištu,ištu,0,train,gold_sentence_pair_from_markers,1.0
803,f0e031e8-805f-43ec-a8f5-03890d79db25,d7f09c6b-bd88-4ffb-ab74-80dc910a2089,52,13.0,šál-ma-a-šur,šál-ma-a-šur,,,48,48,first_word_obj_fallback,48,0,uṣṣab,uṣṣab,0,train,gold_sentence_pair_from_markers,1.0
804,f0e031e8-805f-43ec-a8f5-03890d79db25,6d3d50c8-84a2-4646-bad7-51b973011f9f,55,14.0,šál-ma-a-šur,šál-ma-a-šur,,,48,48,first_word_obj_fallback,48,0,warḫum,warhum,0,train,gold_sentence_pair_from_markers,1.0
805,5775a63c-7eaf-4a3b-881a-7fc2d1b322ec,dc682030-6830-431f-817c-f035310c8008,20,5.0,IGI a-dí-da DUMU ÌR-ad-i-li-šu IGI id-na-a,IGI a-dí-da DUMU ÌR-ad-i-li-šu IGI id-na-a,,,22,27,first_word_obj_fallback,22,0,warḫum,warhum,0,train,gold_sentence_pair_from_markers,1.0
806,34cf31fc-cc3f-4503-aeca-47f54800c6dc,235863d6-3f06-44d8-8476-a751b7f274e5,2,1.0,ma-na KÙ.BABBAR ṣa-ru-pá-am i-ku-pí-a DUMU šu-a-nim i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé IGI i-dí-ku-bi₄-im IGI ú-zu-bi₄-iš-ki-im a-ḫi-šu IGI,ma-na KÙ BABBAR ṣa-ru-pá-am i-ku-pí-a DUMU šu-a-nim i-na ší-im SÍG HI A ša ú-ší-na-lam il5-qé IGI i-dí-ku-bi4-im IGI ú-zu-bi4-iš-ki-im a-hi-šu IGI,,,2,19,marker_search,2,0,manā,manā,0,train,gold_sentence_pair_from_markers,1.0
807,34cf31fc-cc3f-4503-aeca-47f54800c6dc,5ed9dbdc-c443-4746-9570-0c17d58e529a,22,8.0,en-na-sú-in,en-na-sú-in,,,20,20,first_word_obj_fallback,20,0,maḫar,mahar,0,train,gold_sentence_pair_from_markers,1.0
808,4871d3be-b7b2-4953-8ef1-f227902488da,2430e6c5-e8c2-41ba-a322-c4a49bd9595e,3,1.0,ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR₄.IŠTAR DUMU dan-a-šur a-šur-iš-ta-kál i-šu ITU.KAM ku-zal-le li-mu-um a-šur-i-mì-tí ma-lá-ḫu-um a-na 3 ITU.KAM i-ša-qal šu-ma lá iš-qú-ul,ma-na KÙ BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR4 IŠTAR DUMU dan-a-šur a-šur-iš-ta-kál i-šu ITU KAM ku-zal-le li-mu-um a-šur-i-mì-tí ma-lá-hu-um a-na 3 ITU KAM i-ša-qal šu-ma lá iš-qú-ul,,,2,22,marker_search,2,0,manā,manā,0,train,gold_sentence_pair_from_markers,1.0
809,4871d3be-b7b2-4953-8ef1-f227902488da,43ea65fa-9589-11ec-bcc3-0282f921eac9,21,4.0,ki-ma a-wa-at kà-ri-im ṣí-ib-tám,ki-ma a-wa-at kà-ri-im ṣí-ib-tám,,,23,26,first_word_obj_fallback,23,0,warḫem,warhem,0,train,gold_sentence_pair_from_markers,1.0
810,4871d3be-b7b2-4953-8ef1-f227902488da,43f3afa5-9589-11ec-bcc3-0282f921eac9,25,5.0,ú-ṣa-áb KÙ.BABBAR a-le-e ni-na-mu-ru-ú i-ša-qal IGI ṣí-lu-šu-da-ga-an,ú-ṣa-áb KÙ BABBAR a-le-e ni-na-mu-ru-ú i-ša-qal IGI ṣí-lu-šu-da-ga-an,,,27,33,first_word_obj_fallback,27,0,līmum,līmum,0,train,gold_sentence_pair_from_markers,1.0
811,4871d3be-b7b2-4953-8ef1-f227902488da,129be756-854d-4f98-9d06-f3a82106e74e,32,6.0,DUMU IŠTAR-pí-lá-aḫ IGI a-lá-ḫi-im DUMU,DUMU IŠTAR-pí-lá-ah IGI a-lá-hi-im DUMU,,,34,38,first_word_obj_fallback,34,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
812,4871d3be-b7b2-4953-8ef1-f227902488da,e24d23db-aa13-4b0e-9195-ffff7d097ef6,39,7.0,ša-lim-a-šur,ša-lim-a-šur,,,39,39,first_word_obj_fallback,39,0,šumma,šumma,0,train,gold_sentence_pair_from_markers,1.0
813,4871d3be-b7b2-4953-8ef1-f227902488da,ff9105b0-9584-11ec-bcc3-0282f921eac9,54,11.0,ša-lim-a-šur,ša-lim-a-šur,,,39,39,first_word_obj_fallback,39,0,kaspam,kaspam,0,train,gold_sentence_pair_from_markers,1.0
814,4871d3be-b7b2-4953-8ef1-f227902488da,8135e804-9584-11ec-bcc3-0282f921eac9,61,14.0,ša-lim-a-šur,ša-lim-a-šur,,,39,39,first_word_obj_fallback,39,0,maḫar,mahar,0,train,gold_sentence_pair_from_markers,1.0
815,9f8e2f99-acf9-49e0-9c73-ffee6612908c,83db171c-caa4-4409-86fe-fc2fe9147597,3,1.0,a-na DINGIR-mu-ta-bi-il₅ qí-bi-ma um-ma en-um-a-šùr-ma a-na-kam a-na-ku,a-na DINGIR-mu-ta-bi-il5 qí-bi-ma um-ma en-um-a-šùr-ma a-na-kam a-na-ku,,,1,7,marker_search,1,0,ana,ana,0,train,gold_sentence_pair_from_markers,1.0
816,9f8e2f99-acf9-49e0-9c73-ffee6612908c,d4eaf1a2-8e86-4541-a6d3-816efa1245e9,12,3.0,ù,ù,,,8,8,marker_search,8,0,annākam,annākam,1,train,gold_sentence_pair_from_markers,1.0
817,9f8e2f99-acf9-49e0-9c73-ffee6612908c,93ebf8da-1089-432b-8be4-85c95ac71e0a,55,11.0,ù,ù,,,8,8,marker_search,8,0,ištu,ištu,1,train,gold_sentence_pair_from_markers,1.0
818,9f8e2f99-acf9-49e0-9c73-ffee6612908c,afefd666-a61e-4ac9-8708-7b56faf2fd85,62,12.0,ù,ù,,,8,8,marker_search,8,0,ana,ana,1,train,gold_sentence_pair_from_markers,1.0
819,9f8e2f99-acf9-49e0-9c73-ffee6612908c,af152e12-c858-48f2-9010-0114ec14578e,67,13.0,ù,ù,,,8,8,marker_search,8,0,ina,ina,1,train,gold_sentence_pair_from_markers,1.0
820,9f8e2f99-acf9-49e0-9c73-ffee6612908c,44292a6d-cc1a-4cba-ba83-229c763e8218,75,15.0,ù,ù,,,8,8,marker_search,8,0,kaspam,kaspam,1,train,gold_sentence_pair_from_markers,1.0
821,9f8e2f99-acf9-49e0-9c73-ffee6612908c,aae9ba92-45ba-48a8-80e8-639f606fa999,97,23.0,ù,ù,,,8,8,marker_search,8,0,u,u,1,train,gold_sentence_pair_from_markers,1.0
822,9f8e2f99-acf9-49e0-9c73-ffee6612908c,74275058-c31d-401c-b417-a5d04393756d,121,29.0,ù,ù,,,8,8,marker_search,8,0,u,u,1,train,gold_sentence_pair_from_markers,1.0
823,9f8e2f99-acf9-49e0-9c73-ffee6612908c,279cda49-2fba-4194-a424-f2f26b88ffe0,145,37.0,ù lá-qé-ep DUMU šu-a-šùr i-na ma-aḫ-ri-kà ù IGI lá-qé-ep DUMU PUZUR₄-ša-du-e i-na É kà-ší-im ni-kà-sí ni-sí-ma 12.5 ma-na 7 GÍN ṣa-ru-pá-am e-zi-ib KÙ.BABBAR e-li-tí-ni i-na li-bi lá-qé-ep iš-tù ḫa-muš-tim ša i-tur₄-DINGIR a-na KÙ.BABBAR ku-a-tí ú-ša-zi-iz i-na pu-ru-uš-ḫa-dim i-na e-ra-bi-šu-ma KÙ.BABBAR ú-šé-ba-lam KÙ.BABBAR i-na pu-ru-uš-ḫa-dim i-na e-ra-bi-šu-ma a-na ma-lá a-wa-tí-ni a-na KÙ.BABBAR ša ú-ša-zi-za-ku-ni-ma KÙ.BABBAR lá iš-ta-aq-lu a-ta ṭup-pu-šu ta-al-pu-ut-ma u₄-me-e ta-áš-ku-šu-um ù a-ṣé-er ša ki-ma i-a-tí ù ku-a-tí a-na KÙ.BABBAR ša-áš-qú-lim áš-ta-pá-ra-šu-ma KÙ.BABBAR a-na ša ki-ma i-a-tí ù ku-a-tí a-dí u₄-mì-im a-nim lá iš-ta-qá-lá-ni ù iš-tù a-na-ku a-lá-kà-ni KÙ.BABBAR i-ta-ri-šu-ma i-ta-ri-šu-ma KÙ.BABBAR ta-da-nam ú-lá i-mu-a um-ma šu-ut-ma ṭup-pì DINGIR-mu-ta-bi-il₅ il₅-pu-ut a-na,ù lá-qé-ep DUMU šu-a-šùr i-na ma-ah-ri-kà ù IGI lá-qé-ep DUMU PUZUR4-ša-du-e i-na É kà-ší-im ni-kà-sí ni-sí-ma 12 5 ma-na 7 GÍN ṣa-ru-pá-am e-zi-ib KÙ BABBAR e-li-tí-ni i-na li-bi lá-qé-ep iš-tù ha-muš-tim ša i-tur4-DINGIR a-na KÙ BABBAR ku-a-tí ú-ša-zi-iz i-na pu-ru-uš-ha-dim i-na e-ra-bi-šu-ma KÙ BABBAR ú-šé-ba-lam KÙ BABBAR i-na pu-ru-uš-ha-dim i-na e-ra-bi-šu-ma a-na ma-lá a-wa-tí-ni a-na KÙ BABBAR ša ú-ša-zi-za-ku-ni-ma KÙ BABBAR lá iš-ta-aq-lu a-ta ṭup-pu-šu ta-al-pu-ut-ma u4-me-e ta-áš-ku-šu-um ù a-ṣé-er ša ki-ma i-a-tí ù ku-a-tí a-na KÙ BABBAR ša-áš-qú-lim áš-ta-pá-ra-šu-ma KÙ BABBAR a-na ša ki-ma i-a-tí ù ku-a-tí a-dí u4-mì-im a-nim lá iš-ta-qá-lá-ni ù iš-tù a-na-ku a-lá-kà-ni KÙ BABBAR i-ta-ri-šu-ma i-ta-ri-šu-ma KÙ BABBAR ta-da-nam ú-lá i-mu-a um-ma šu-ut-ma ṭup-pì DINGIR-mu-ta-bi-il5 il5-pu-ut a-na,,,8,108,marker_search,8,0,aššumi,aššumi,1,train,gold_sentence_pair_from_markers,1.0
824,9f8e2f99-acf9-49e0-9c73-ffee6612908c,44febaef-1b7b-4337-9ab4-38052c5fa24c,154,39.0,ṭu,ṭu,,,109,109,first_word_obj_fallback,109,0,,,0,train,gold_sentence_pair_from_markers,1.0
825,9f8e2f99-acf9-49e0-9c73-ffee6612908c,fb7a6309-a8a6-4a8d-b148-6c23e7ccfe7b,165,40.0,ṭu,ṭu,,,109,109,first_word_obj_fallback,109,0,,,0,train,gold_sentence_pair_from_markers,1.0
826,0afc88d2-258e-4d6a-8c02-25b605573093,477c0773-228d-40b0-852a-28aaf38c2114,8,2.0,ù,ù,,,5,5,marker_search,5,0,u,u,1,train,gold_sentence_pair_from_markers,1.0
